Cust ID,State,VMail Plan,International Plan,Day_Minutes,Day_Calls,Day_Charge,Evening_Minutes,Evening_Calls,Evening_Charge,Night_Minutes,Night_Calls,Night_Charge,International_Minutes,International_Calls,International_Charge,Customer_Service_Calls,VMail_Messages,Churn
916,AZ,1,1,184.1,14,11.046,134.22,13,4.0266,122.61,11,2.4522,160.36,17,48.108,6,14,0
917,DE,1,1,183.87,17,11.0322,216.79,20,6.5037,279.57,25,5.5914,225.92,25,67.776,20,34,0
918,TX,1,1,149.19,14,8.9514,55.99,7,1.6797,53.53,6,1.0706,98.04,8,29.412,5,17,0
919,AR,1,1,132.2,10,7.932,80.23,7,2.4069,23.94,4,0.4788,52.27,6,15.681,3,8,0
920,MO,1,0,217.37,22,13.0422,239.43,19,7.1829,266.06,32,5.3212,289.56,25,86.868,11,27,0
921,VA,1,1,274.67,24,16.4802,257.59,22,7.7277,155.78,18,3.1156,134.03,13,40.209,18,24,0
922,MS,1,1,185.44,21,11.1264,246.77,25,7.4031,106.88,15,2.1376,162.82,16,48.846,20,27,0
923,MT,1,1,294.49,30,17.6694,475.88,44,14.2764,517.46,51,10.3492,334.57,38,100.371,20,48,0
924,MT,1,1,148.44,18,8.9064,256.28,30,7.6884,178.41,18,3.5682,290.96,29,87.288,15,39,0
925,MO,1,1,143.23,15,8.5938,204.55,19,6.1365,103.73,17,2.0746,163.9,18,49.17,13,26,0
926,KS,1,1,,,,,,,,,,,,,,,0
927,ND,0,1,492.6,52,29.556,425.99,48,12.7797,623.68,57,12.4736,664.42,64,199.326,32,58,0
928,WY,1,1,,,,,,,,,,6.75,2,2.025,1,1,0
929,HI,1,1,187.89,27,11.2734,177.78,22,5.3334,237.84,26,4.7568,307.67,30,92.301,9,26,0
930,CA,1,1,83.26,8,4.9956,62.06,7,1.8618,43.01,7,0.8602,58.07,6,17.421,5,9,0
931,WY,1,1,111.13,9,6.6678,91.69,8,2.7507,96.05,9,1.921,72.43,8,21.729,7,6,0
932,ID,1,1,229,23,13.74,143.5,13,4.305,147.13,17,2.9426,137.34,14,41.202,6,10,0
933,WV,1,1,117.41,12,7.0446,110.37,12,3.3111,139.46,17,2.7892,184.38,18,55.314,11,23,0
934,NJ,1,1,151.3,14,9.078,162.63,16,4.8789,189.5,15,3.79,114.22,12,34.266,11,16,0
935,VT,1,1,92.13,11,5.5278,158.84,13,4.7652,111.23,11,2.2246,142.26,14,42.678,9,15,0
936,IA,1,1,279.16,29,16.7496,301.67,28,9.0501,235.75,29,4.715,405.37,42,121.611,19,34,0
937,KY,1,1,152.3,18,9.138,99.04,10,2.9712,105.19,11,2.1038,81.21,9,24.363,7,9,0
938,AK,1,1,279.13,28,16.7478,401.01,39,12.0303,216.24,23,4.3248,279.68,31,83.904,15,36,0
939,NE,0,1,311.51,36,18.6906,361.22,37,10.8366,343.85,32,6.877,226.37,27,67.911,16,43,0
940,KS,1,0,203.58,25,12.2148,216.38,20,6.4914,201.87,19,4.0374,161.62,18,48.486,11,29,0
941,OR,1,1,235.12,24,14.1072,39.25,6,1.1775,194.53,19,3.8906,149.44,16,44.832,8,12,0
942,UT,1,1,281.81,33,16.9086,256.93,30,7.7079,222.71,27,4.4542,153.65,17,46.095,13,22,0
943,VA,1,1,62.36,6,3.7416,47.91,4,1.4373,53.68,5,1.0736,107.66,9,32.298,3,13,0
944,LA,0,1,209.68,22,12.5808,289.75,24,8.6925,174.59,16,3.4918,184.52,19,55.356,16,27,0
945,UT,1,1,89.41,7,5.3646,40.64,5,1.2192,5.92,1,0.1184,40.93,3,12.279,,5,0
946,HI,1,1,290.11,31,17.4066,300.47,30,9.0141,279.06,29,5.5812,382.93,41,114.879,14,36,0
947,MI,1,1,54.96,7,3.2976,10.6,1,0.318,19.51,3,0.3902,30.85,3,9.255,5,7,0
948,PA,1,1,263.77,30,15.8262,466.6,46,13.998,358.43,39,7.1686,329.96,40,98.988,27,46,0
949,MN,1,1,283.04,26,16.9824,167.18,17,5.0154,242.06,25,4.8412,195.93,23,58.779,9,23,0
950,MI,1,1,148.34,16,8.9004,123.03,14,3.6909,156.66,17,3.1332,144.25,15,43.275,13,21,0
951,NC,1,1,236.57,25,14.1942,368.62,35,11.0586,394.41,44,7.8882,318.04,31,95.412,23,46,0
952,MA,1,1,,,,,,,,,,,,,,,0
953,NE,0,1,59.99,7,3.5994,164.79,17,4.9437,50.67,10,1.0134,111.31,12,33.393,13,16,0
954,WV,1,1,53.73,7,3.2238,20.9,3,0.627,84.21,7,1.6842,120.43,9,36.129,3,11,0
955,SC,0,0,91.57,10,5.4942,183.82,14,5.5146,130.16,11,2.6032,185.99,17,55.797,7,8,0
956,RI,1,0,344.14,34,20.6484,203.82,23,6.1146,155.91,18,3.1182,260.06,28,78.018,15,31,0
957,CO,1,1,278.21,28,16.6926,219.08,22,6.5724,112.66,15,2.2532,167.62,16,50.286,15,47,0
958,OH,1,1,162.89,16,9.7734,150.05,16,4.5015,91.39,13,1.8278,232.43,19,69.729,9,10,0
959,NY,1,1,236.13,26,14.1678,224.48,25,6.7344,163.41,18,3.2682,247.55,24,74.265,13,29,0
960,MT,1,1,52.7,9,3.162,87.55,8,2.6265,77.68,8,1.5536,82.96,8,24.888,6,16,1
961,UT,1,1,169.17,23,10.1502,198.15,21,5.9445,147.22,17,2.9444,149.16,16,44.748,5,26,0
962,ND,1,1,,,,,,,,,,,,,,,0
963,NV,1,1,143.84,17,8.6304,125.25,13,3.7575,233.76,24,4.6752,225.36,22,67.608,14,28,0
964,WV,1,1,213.27,26,12.7962,191.24,20,5.7372,226.54,26,4.5308,283.45,30,85.035,14,23,0
965,GA,1,1,289.51,32,17.3706,391.91,39,11.7573,331.34,34,6.6268,270.7,30,81.21,25,36,1
966,OR,0,1,,,,,,,,,,,,,,,0
967,TN,1,1,142.05,14,8.523,165.07,16,4.9521,67.16,8,1.3432,184.88,18,55.464,5,21,0
968,KY,1,1,425.11,49,25.5066,495.46,45,14.8638,548.76,53,10.9752,492.4,49,147.72,35,54,0
969,WA,1,1,44.33,5,2.6598,106.22,13,3.1866,92.15,13,1.843,127.1,11,38.13,3,10,0
970,FL,1,1,108.4,11,6.504,217.23,20,6.5169,136.48,13,2.7296,174.14,18,52.242,10,21,0
971,NM,1,1,216.12,30,12.9672,149.31,18,4.4793,186.53,21,3.7306,160.67,16,48.201,11,30,0
972,FL,1,1,128.15,14,7.689,104.47,11,3.1341,62.87,8,1.2574,139.21,13,41.763,9,14,0
973,HI,1,1,352.71,39,21.1626,286.1,29,8.583,266.93,28,5.3386,300.69,34,90.207,20,34,0
974,ME,1,0,158.21,15,9.4926,118.44,10,3.5532,56.2,6,1.124,39.08,4,11.724,7,20,0
975,NJ,1,1,,,,,,,,,,,,,,,1
976,KY,1,0,469.81,46,28.1886,491.77,56,14.7531,476.48,55,9.5296,626.02,70,187.806,35,55,0
977,TX,1,1,22.98,2,1.3788,31.19,3,0.9357,49.29,6,0.9858,,,,2,2,0
978,NH,1,1,138.71,16,8.3226,332.58,30,9.9774,158.26,15,3.1652,261.44,27,78.432,13,25,0
979,MT,1,1,345.35,35,20.721,265.04,27,7.9512,278.09,32,5.5618,266.52,32,79.956,12,42,0
980,MN,1,1,105.49,11,6.3294,52.23,6,1.5669,26.32,5,0.5264,144.4,12,43.32,4,8,0
981,KS,0,1,126.69,11,7.6014,96.09,11,2.8827,123.78,14,2.4756,149.7,12,44.91,9,10,0
982,MI,1,1,176.62,24,10.5972,288.73,31,8.6619,211.17,18,4.2234,359.68,35,107.904,26,36,0
983,NV,1,1,165.73,16,9.9438,74.57,8,2.2371,167.19,18,3.3438,154.93,13,46.479,10,12,0
984,AL,1,1,179.75,21,10.785,116.01,12,3.4803,54.32,11,1.0864,176.87,15,53.061,8,16,0
985,LA,1,1,107.31,13,6.4386,156.13,15,4.6839,190.96,18,3.8192,210.77,20,63.231,8,15,0
986,MS,1,1,47.93,6,2.8758,50.42,8,1.5126,77.23,10,1.5446,38.55,5,11.565,2,10,0
987,ME,1,1,104.67,12,6.2802,135.26,12,4.0578,65.8,9,1.316,86.41,10,25.923,7,12,0
988,MA,1,1,249.51,25,14.9706,247.51,29,7.4253,237.59,23,4.7518,180.54,21,54.162,12,25,0
989,AL,1,1,428.69,44,25.7214,513.07,49,15.3921,469.47,48,9.3894,317.42,41,95.226,38,47,0
990,MT,1,1,51.78,5,3.1068,75.73,8,2.2719,92.32,11,1.8464,75.03,6,22.509,3,9,0
991,WA,1,1,218.85,23,13.131,199.11,19,5.9733,207.83,25,4.1566,182.68,21,54.804,18,16,0
992,DC,1,1,38.33,5,2.2998,2.67,1,0.0801,39.14,6,0.7828,37.23,3,11.169,2,2,0
993,CT,1,1,65.23,7,3.9138,71.88,10,2.1564,69.38,7,1.3876,71.93,9,21.579,8,13,0
994,NH,1,1,172.88,15,10.3728,208.22,24,6.2466,128.59,15,2.5718,165.76,22,49.728,13,24,0
995,WY,1,1,139.17,19,8.3502,201.81,19,6.0543,122.37,17,2.4474,199.2,19,59.76,16,25,0
996,UT,1,1,251.62,27,15.0972,345.67,38,10.3701,316.82,35,6.3364,272.12,33,81.636,18,36,1
997,WY,1,1,150.01,15,9.0006,198.62,23,5.9586,202.8,23,4.056,209.24,22,62.772,9,17,0
998,NV,1,1,181.79,21,10.9074,134.47,18,4.0341,160.85,16,3.217,162.31,17,48.693,7,22,0
999,ND,1,1,154.23,17,9.2538,173.24,20,5.1972,209.15,21,4.183,296.09,25,88.827,10,17,0
1000,KS,1,0,,,,,,,,,,,,,,,0
1001,WA,1,1,38.75,7,2.325,137.75,16,4.1325,80.65,9,1.613,208.52,21,62.556,9,17,0
1002,MS,1,1,229.06,21,13.7436,191.92,27,5.7576,189.4,17,3.788,146.2,16,43.86,11,24,1
1003,ID,1,1,27.03,2,1.6218,67.17,5,2.0151,31.67,3,0.6334,23.04,3,6.912,3,3,0
1004,IN,0,1,44.6,6,2.676,63.22,6,1.8966,69.7,7,1.394,78.79,8,23.637,2,6,0
1005,IL,1,1,124.96,16,7.4976,78.41,9,2.3523,52.81,8,1.0562,53,8,15.9,6,17,0
1006,MA,1,1,212.28,23,12.7368,205.15,21,6.1545,155.49,15,3.1098,176.31,12,52.893,13,21,0
1007,AK,1,1,38.27,6,2.2962,60.84,10,1.8252,87.06,8,1.7412,139.52,17,41.856,5,19,0
1008,MS,1,1,229.94,26,13.7964,328.28,32,9.8484,200.49,25,4.0098,218.88,25,65.664,16,30,0
1009,AK,1,1,164.37,18,9.8622,116.25,15,3.4875,180.05,21,3.601,125.51,16,37.653,13,22,1
1010,NM,1,1,20.93,2,1.2558,32.06,3,0.9618,47.61,4,0.9522,14.67,2,4.401,1,7,0
1011,IN,1,0,299.8,34,17.988,375.91,44,11.2773,287.34,28,5.7468,384.58,40,115.374,27,49,0
1012,GA,1,1,21.18,2,1.2708,19.62,2,0.5886,17.65,4,0.353,11.35,2,3.405,,3,0
1013,PA,1,1,25.61,3,1.5366,36.84,3,1.1052,18.32,1,0.3664,33.48,2,10.044,,,0
1014,IN,1,0,252.74,25,15.1644,309.74,30,9.2922,260.76,24,5.2152,189.6,26,56.88,18,15,0
1015,DE,1,1,182.32,18,10.9392,150.71,16,4.5213,107.33,12,2.1466,148.21,15,44.463,13,16,1
1016,KS,1,1,,,,,,,,,,,,,,,0
1017,IN,1,1,68.33,7,4.0998,129.47,13,3.8841,106.01,12,2.1202,139.75,15,41.925,7,20,0
1018,MD,1,1,331.9,34,19.914,334.44,38,10.0332,251.46,25,5.0292,285.8,31,85.74,25,37,0
1019,MI,1,1,177.83,14,10.6698,114.85,12,3.4455,225.68,24,4.5136,158.96,16,47.688,13,19,0
1020,OK,1,1,503.99,55,30.2394,517.91,53,15.5373,523.99,50,10.4798,472.24,45,141.672,33,63,0
1021,TX,1,0,147.98,17,8.8788,50,6,1.5,168.25,18,3.365,149.94,16,44.982,12,11,1
1022,AR,1,1,,,,,,,,,,,,,,,0
1023,KS,1,1,243.25,25,14.595,257.58,27,7.7274,194.69,23,3.8938,193.33,22,57.999,13,15,1
1024,NM,1,0,122.11,12,7.3266,190.26,21,5.7078,165,17,3.3,175.26,20,52.578,5,18,0
1025,CT,1,1,297.52,32,17.8512,323.58,35,9.7074,179.82,23,3.5964,380.36,41,114.108,33,30,0
1026,VT,1,0,329.28,38,19.7568,480.24,47,14.4072,705.98,69,14.1196,611.48,63,183.444,35,56,0
1027,NH,1,1,470.29,45,28.2174,322.45,32,9.6735,250.36,27,5.0072,400.31,45,120.093,23,43,0
1028,OH,1,1,41.37,5,2.4822,10.16,2,0.3048,35.03,4,0.7006,11.23,1,3.369,2,2,0
1029,VA,1,1,,,,,,,,,,,,,,,0
1030,VT,1,1,50.2,6,3.012,20.87,2,0.6261,18.92,1,0.3784,39.25,3,11.775,,5,0
1031,NY,1,1,119.46,13,7.1676,118.9,12,3.567,184.49,16,3.6898,136,15,40.8,11,10,0
1032,IN,1,1,369.53,35,22.1718,229.63,23,6.8889,255.35,28,5.107,144.75,21,43.425,17,43,0
1033,NY,1,0,7.65,1,0.459,28.02,3,0.8406,36,3,0.72,63.62,8,19.086,4,9,0
1034,IN,1,1,135.85,16,8.151,115.55,15,3.4665,169.85,18,3.397,156.06,20,46.818,15,19,0
1035,PA,1,1,322.94,34,19.3764,279.01,29,8.3703,265.69,26,5.3138,248.42,29,74.526,16,35,0
1036,KY,1,0,98.56,17,5.9136,172.45,20,5.1735,154.86,17,3.0972,91.79,10,27.537,4,15,0
1037,CA,1,1,292.86,28,17.5716,265.64,27,7.9692,374.52,43,7.4904,323.33,38,96.999,21,44,0
1038,MO,1,1,32.93,5,1.9758,73.02,6,2.1906,33.03,3,0.6606,48.2,7,14.46,2,9,0
1039,NM,1,1,115.71,9,6.9426,7.18,1,0.2154,142.48,14,2.8496,71.34,8,21.402,3,7,0
1040,TN,1,1,169.76,16,10.1856,139.25,15,4.1775,203.92,23,4.0784,98.58,12,29.574,6,18,0
1041,KS,1,1,,,,,,,,,,,,,,,0
1042,MI,1,1,225.57,29,13.5342,217.77,23,6.5331,358.46,36,7.1692,338.4,36,101.52,22,33,0
1043,NH,1,1,51.66,7,3.0996,58.7,6,1.761,49.21,6,0.9842,71.14,8,21.342,3,12,0
1044,MI,1,1,115.51,9,6.9306,44.74,8,1.3422,98.39,9,1.9678,116.51,11,34.953,8,12,0
1045,NC,1,1,171.16,18,10.2696,155.09,16,4.6527,113.7,12,2.274,77.03,10,23.109,8,18,0
1046,UT,0,0,50.96,7,3.0576,11.73,2,0.3519,75.66,10,1.5132,70.49,8,21.147,2,7,0
1047,NE,1,1,206.25,22,12.375,153.23,22,4.5969,243.67,29,4.8734,347.5,34,104.25,11,25,0
1048,WV,1,1,94.27,9,5.6562,62.39,8,1.8717,81.2,6,1.624,100.16,12,30.048,6,16,0
1049,KY,1,1,86.79,8,5.2074,113.17,8,3.3951,103.32,12,2.0664,79.74,7,23.922,4,16,0
1050,OK,1,1,55.56,6,3.3336,87.46,9,2.6238,126.75,9,2.535,86.1,9,25.83,6,10,0
1051,MI,1,1,174.9,16,10.494,191.58,20,5.7474,158.19,19,3.1638,135.33,13,40.599,10,17,0
1052,KS,1,1,169.28,21,10.1568,169.38,15,5.0814,213.31,24,4.2662,217.89,22,65.367,9,24,0
1053,GA,1,1,136.23,18,8.1738,204.37,22,6.1311,195.33,22,3.9066,207.61,19,62.283,14,17,0
1054,OR,1,0,100.53,11,6.0318,90.25,9,2.7075,64.14,6,1.2828,126.34,9,37.902,10,13,0
1055,WY,1,1,,,,,,,,,,,,,,,0
1056,NC,1,1,136.5,15,8.19,119.22,13,3.5766,164.53,17,3.2906,84.63,10,25.389,6,14,0
1057,IL,1,1,42.59,6,2.5554,170.57,14,5.1171,101.84,12,2.0368,109.75,9,32.925,10,11,1
1058,WA,1,0,37.31,5,2.2386,81.09,7,2.4327,26.91,4,0.5382,46.34,6,13.902,5,8,0
1059,IA,1,1,60.77,5,3.6462,94.76,8,2.8428,30.48,5,0.6096,108.92,9,32.676,3,2,1
1060,ND,1,1,1.8,1,0.108,42.03,3,1.2609,42.73,4,0.8546,48.65,3,14.595,,8,0
1061,NY,0,0,434.33,47,26.0598,334.75,41,10.0425,421.65,40,8.433,337.7,35,101.31,25,51,0
1062,WI,0,0,172.16,16,10.3296,106.16,12,3.1848,168.83,17,3.3766,128.64,13,38.592,9,15,0
1063,IL,1,1,216.53,25,12.9918,267.49,28,8.0247,408.19,41,8.1638,358.88,39,107.664,21,31,0
1064,KY,1,1,195.72,22,11.7432,264.51,26,7.9353,167.21,22,3.3442,201.62,21,60.486,12,30,0
1065,AR,1,1,155.84,19,9.3504,167.71,22,5.0313,148.63,14,2.9726,124.95,13,37.485,14,29,1
1066,NH,1,1,168.53,16,10.1118,129.31,18,3.8793,143.84,13,2.8768,155.33,19,46.599,7,16,1
1067,NH,1,1,263.89,23,15.8334,233.15,28,6.9945,199.79,25,3.9958,178.91,21,53.673,12,29,0
1068,NE,1,1,224.85,20,13.491,253.28,27,7.5984,105.79,13,2.1158,123.11,13,36.933,13,22,0
1069,DC,1,1,245.04,28,14.7024,220.52,25,6.6156,139.73,13,2.7946,280.65,26,84.195,16,21,0
1070,GA,1,1,47.85,7,2.871,98.3,12,2.949,159.17,17,3.1834,29.6,4,8.88,8,9,0
1071,VA,1,1,57.54,5,3.4524,68.45,7,2.0535,93.09,9,1.8618,96.64,8,28.992,,6,0
1072,NC,1,1,81.62,14,4.8972,24.2,3,0.726,112.3,11,2.246,123.57,12,37.071,4,12,0
1073,WA,1,1,342.59,34,20.5554,198.2,17,5.946,205.28,19,4.1056,196.83,20,59.049,15,26,0
1074,SD,1,0,365.53,33,21.9318,361.41,38,10.8423,268.67,27,5.3734,282.12,29,84.636,16,36,0
1075,WA,1,1,216.27,28,12.9762,188.27,17,5.6481,216.71,25,4.3342,495.77,44,148.731,21,29,0
1076,TX,1,1,145.9,15,8.754,95.63,8,2.8689,141.06,16,2.8212,144.61,13,43.383,3,20,1
1077,NV,0,1,303,30,18.18,224.57,27,6.7371,204.09,27,4.0818,322.68,32,96.804,16,33,0
1078,WI,1,1,26.02,4,1.5612,163.05,16,4.8915,59.5,8,1.19,127.04,13,38.112,10,15,0
1079,WI,1,1,144.05,16,8.643,115.27,13,3.4581,66.5,6,1.33,82.83,5,24.849,7,18,1
1080,MI,0,1,44.75,4,2.685,35.93,4,1.0779,79.35,7,1.587,40.71,4,12.213,2,7,0
1081,WV,1,0,373.19,39,22.3914,273.01,31,8.1903,280.35,27,5.607,351.52,43,105.456,16,42,0
1082,WA,1,1,182.38,15,10.9428,92.92,12,2.7876,270.39,28,5.4078,164.09,13,49.227,15,31,0
1083,MI,1,1,,,,,,,,,,,,,,,0
1084,AZ,1,1,90.93,9,5.4558,148.88,13,4.4664,98.68,9,1.9736,128.61,12,38.583,5,13,0
1085,MO,1,1,189.62,22,11.3772,204.39,17,6.1317,185.3,19,3.706,101.79,15,30.537,9,29,0
1086,FL,1,1,91.8,10,5.508,81.69,6,2.4507,125.06,15,2.5012,73.17,7,21.951,5,9,0
1087,OR,1,1,8.87,2,0.5322,76.43,7,2.2929,15.18,2,0.3036,64.94,6,19.482,3,10,1
1088,CA,1,1,331.02,31,19.8612,272.39,28,8.1717,244.59,28,4.8918,315.21,32,94.563,14,29,0
1089,WA,1,0,306.46,29,18.3876,476.75,42,14.3025,300.57,30,6.0114,234.34,28,70.302,22,44,1
1090,AZ,1,1,241.86,26,14.5116,365.56,32,10.9668,234.67,22,4.6934,207.3,23,62.19,12,25,0
1091,MO,1,1,167.12,17,10.0272,260.06,25,7.8018,215.24,28,4.3048,165.68,15,49.704,17,27,0
1092,RI,1,1,301.09,24,18.0654,242.83,22,7.2849,262.94,24,5.2588,219.59,25,65.877,13,31,0
1093,HI,1,0,126.01,17,7.5606,67.01,10,2.0103,189.19,18,3.7838,86.82,9,26.046,11,17,0
1094,VT,1,1,114.55,10,6.873,105.44,10,3.1632,94.21,9,1.8842,68.92,9,20.676,3,16,0
1095,OR,1,1,,,,,,,,,,,,,,,0
1096,MS,1,1,,,,,,,,,,,,,,,0
1097,WI,1,1,221.64,21,13.2984,136.11,18,4.0833,227.69,21,4.5538,206.55,21,61.965,13,24,0
1098,MS,1,1,300.21,29,18.0126,227.24,24,6.8172,281.55,33,5.631,246.74,28,74.022,20,47,0
1099,NM,1,1,71.02,9,4.2612,66.64,5,1.9992,93.8,10,1.876,92.51,12,27.753,8,14,1
1100,KS,1,1,241.41,24,14.4846,164.85,17,4.9455,323.32,35,6.4664,307.03,28,92.109,15,29,0
1101,OH,0,1,491.98,52,29.5188,334.25,35,10.0275,301.78,35,6.0356,602.29,59,180.687,32,58,0
1102,GA,1,1,265.9,27,15.954,168.9,23,5.067,253.95,28,5.079,226.22,31,67.866,18,31,1
1103,UT,1,1,159.98,17,9.5988,247.28,22,7.4184,309.34,28,6.1868,131.23,17,39.369,15,33,0
1104,FL,1,1,53.74,4,3.2244,29.38,2,0.8814,37.33,4,0.7466,30.95,3,9.285,2,3,0
1105,IN,1,1,261.78,26,15.7068,215.05,22,6.4515,167.95,14,3.359,140.19,18,42.057,8,25,0
1106,MD,1,1,33.9,2,2.034,94.56,9,2.8368,47.25,7,0.945,48.78,6,14.634,4,9,0
1107,ME,1,1,,,,,,,,,,,,,,,0
1108,OH,1,1,,,,,,,,,,,,,,,0
1109,ID,1,1,63.9,6,3.834,75.43,6,2.2629,50.31,6,1.0062,35,2,10.5,2,8,0
1110,IN,1,1,118.11,12,7.0866,190.29,23,5.7087,268.29,27,5.3658,183.21,18,54.963,12,20,0
1111,ND,0,1,70.78,6,4.2468,11.99,3,0.3597,7.53,1,0.1506,6.27,2,1.881,2,6,0
1112,OK,1,1,23.08,3,1.3848,113.08,12,3.3924,118.8,11,2.376,148.95,13,44.685,13,13,0
1113,WV,1,1,246.33,22,14.7798,253.1,25,7.593,271.25,26,5.425,264.53,22,79.359,16,19,0
1114,NJ,1,1,246.14,24,14.7684,279.07,25,8.3721,175.38,22,3.5076,232.7,21,69.81,11,23,0
1115,IA,0,1,46.31,5,2.7786,57.85,6,1.7355,63.1,6,1.262,84.31,8,25.293,7,10,0
1116,CT,1,1,73.57,6,4.4142,46.07,3,1.3821,6.73,2,0.1346,55.73,4,16.719,1,5,0
1117,WI,1,1,112.9,9,6.774,270.03,23,8.1009,157.6,17,3.152,159.39,16,47.817,9,18,0
1118,OR,1,1,327.15,37,19.629,412.75,45,12.3825,414.89,38,8.2978,466.18,44,139.854,17,39,0
1119,FL,1,1,209.78,18,12.5868,200.46,17,6.0138,170.46,19,3.4092,143.97,16,43.191,3,22,0
1120,AK,1,1,60.87,5,3.6522,89.4,11,2.682,127.81,11,2.5562,110.49,9,33.147,3,10,1
1121,ME,1,1,137.36,15,8.2416,160.84,23,4.8252,186.85,17,3.737,230.02,24,69.006,14,33,0
1122,MD,1,0,97.16,12,5.8296,35.37,5,1.0611,131.85,9,2.637,71.97,9,21.591,7,16,1
1123,MA,1,1,140.41,19,8.4246,176.49,19,5.2947,104.8,14,2.096,112.21,13,33.663,11,29,0
1124,WA,1,1,268.63,27,16.1178,283.17,34,8.4951,199.94,28,3.9988,345.52,32,103.656,13,46,0
1125,MD,1,1,,,,,,,,,,,,,,,0
1126,AL,0,1,57.55,7,3.453,29.98,3,0.8994,40.63,4,0.8126,39.98,5,11.994,2,6,1
1127,MA,1,1,228.6,23,13.716,197.88,20,5.9364,177.91,22,3.5582,283.92,22,85.176,11,20,0
1128,NJ,1,1,308.42,41,18.5052,401.13,41,12.0339,495.96,51,9.9192,349.23,43,104.769,23,58,1
1129,MO,1,1,18.15,3,1.089,24.89,2,0.7467,64.07,8,1.2814,74.5,8,22.35,6,6,0
1130,OH,1,0,,,,,,,,,,,,,,,0
1131,NM,1,1,73.91,10,4.4346,97.34,11,2.9202,171.77,19,3.4354,149.01,12,44.703,5,20,0
1132,OH,1,1,39.13,5,2.3478,51.79,6,1.5537,80.02,8,1.6004,86.57,7,25.971,4,8,0
1133,AL,1,1,80.37,9,4.8222,136.01,13,4.0803,88.02,9,1.7604,106.01,11,31.803,10,15,0
1134,OR,1,1,434.8,49,26.088,397.87,43,11.9361,499.01,53,9.9802,523.33,61,156.999,34,71,0
1135,ND,1,1,59.37,8,3.5622,52.69,7,1.5807,37.77,5,0.7554,23.52,3,7.056,3,10,0
1136,UT,1,1,64.85,6,3.891,32.23,4,0.9669,44.41,5,0.8882,46.75,6,14.025,5,12,0
1137,WV,1,1,135.12,15,8.1072,156.24,17,4.6872,249.64,24,4.9928,253.27,22,75.981,8,31,0
1138,OR,1,1,88.49,11,5.3094,126.8,13,3.804,156.19,16,3.1238,236.02,24,70.806,10,18,0
1139,OK,1,1,71.46,7,4.2876,39.5,4,1.185,48.41,3,0.9682,31.27,4,9.381,3,5,0
1140,AL,1,1,175.97,20,10.5582,253.04,22,7.5912,207.27,17,4.1454,182.96,22,54.888,11,25,0
1141,MS,1,1,106.28,14,6.3768,109.72,8,3.2916,117.47,11,2.3494,102.62,9,30.786,11,14,0
1142,OK,1,1,44.65,5,2.679,59.22,8,1.7766,24.4,4,0.488,47.76,5,14.328,2,4,0
1143,AL,1,0,403.32,39,24.1992,250.77,27,7.5231,414.07,40,8.2814,389.28,46,116.784,15,45,1
1144,NE,0,1,214.3,25,12.858,95.36,12,2.8608,172.24,17,3.4448,111.16,13,33.348,13,33,0
1145,ID,1,1,532.44,62,31.9464,585.59,53,17.5677,590.51,62,11.8102,536.87,55,161.061,32,68,1
1146,DE,1,1,,,,,,,,,,,,,,,0
1147,TN,1,1,172.24,18,10.3344,251.45,25,7.5435,201.8,21,4.036,286.07,29,85.821,15,29,0
1148,AL,1,0,309.93,33,18.5958,335.03,36,10.0509,298.93,33,5.9786,370.74,36,111.222,28,52,0
1149,IL,1,1,148.23,19,8.8938,103.37,14,3.1011,155.55,14,3.111,94.96,11,28.488,8,19,0
1150,NM,1,1,54.75,7,3.285,76.77,10,2.3031,136.44,15,2.7288,142.26,14,42.678,6,7,0
1151,IA,1,1,232.06,20,13.9236,293.35,27,8.8005,151.98,16,3.0396,136.67,16,41.001,15,24,1
1152,AL,1,1,,,,,,,,,,,,,,,0
1153,MI,1,1,140.5,15,8.43,162.02,15,4.8606,78.36,10,1.5672,83.59,8,25.077,10,17,0
1154,AL,1,1,82.75,9,4.965,197.86,21,5.9358,128.22,14,2.5644,198.81,18,59.643,8,15,0
1155,MN,1,1,237.87,26,14.2722,270.93,29,8.1279,183.16,20,3.6632,112.94,12,33.882,10,25,0
1156,KS,1,1,148.69,13,8.9214,204.34,21,6.1302,144.87,17,2.8974,155.63,14,46.689,10,14,0
1157,WY,1,1,211.01,25,12.6606,211.65,23,6.3495,341.26,36,6.8252,286.5,27,85.95,23,43,0
1158,MA,1,1,144.06,13,8.6436,103.57,9,3.1071,153.75,16,3.075,158.39,12,47.517,6,10,0
1159,OK,1,1,246.04,24,14.7624,197.43,22,5.9229,220.66,23,4.4132,262.9,25,78.87,17,32,0
1160,AL,1,0,137.09,18,8.2254,103.49,13,3.1047,218.94,19,4.3788,143.46,15,43.038,8,18,1
1161,WV,1,1,180.36,21,10.8216,286.42,30,8.5926,413.04,43,8.2608,248.57,26,74.571,12,22,0
1162,MT,1,1,206.73,20,12.4038,198.71,21,5.9613,213.9,26,4.278,85.55,11,25.665,11,16,0
1163,OK,0,1,190.76,21,11.4456,116.42,15,3.4926,316.47,35,6.3294,159.37,17,47.811,12,25,0
1164,VT,1,1,158.97,18,9.5382,232.89,24,6.9867,97.93,14,1.9586,168.28,16,50.484,10,32,0
1165,NJ,1,1,123.33,15,7.3998,143.2,11,4.296,82.06,7,1.6412,90.74,9,27.222,7,13,0
